cube_version,source_id,medium,element,sample_type,method_scope,region,measurement_basis,observation_count,distinct_sample_count,independent_lineage_count,reported_coordinate_sample_count,valid_coordinate_sample_count,comparable_observation_count,covered_spatial_cells,spatial_grid
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / BALI / ULAKAN,reported_whole_rock_concentration,2,2,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / BATU TARA / BATU TARA,reported_whole_rock_concentration,31,31,1,31,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / EBULOBO / WATU KELI LAVA,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / EGON,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / IJA,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / INIERI(E),reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / IYA,reported_whole_rock_concentration,3,3,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / LEWOTOBI,reported_whole_rock_concentration,4,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / MANDIRI,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / FLORES / WAI SANO,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA,reported_whole_rock_concentration,81,81,1,47,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BALURAN,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BAWEAN,reported_whole_rock_concentration,6,6,1,6,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BAYAH DOME,reported_whole_rock_concentration,6,6,1,6,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BESPÖE FORMATION,reported_whole_rock_concentration,7,7,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BISMA - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BROMO,reported_whole_rock_concentration,21,21,1,21,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BUCU - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,4,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / BUNTU,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / CIKURAY,reported_whole_rock_concentration,18,18,1,18,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / CIREMAI,reported_whole_rock_concentration,17,17,1,17,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / DANAU COMPLEX,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,6,6,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / GALUNGGUNG,reported_whole_rock_concentration,80,80,1,80,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / GEDE VOLCANIC COMPLEX,reported_whole_rock_concentration,51,51,1,26,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / GENUK,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / GUNTUR,reported_whole_rock_concentration,22,22,1,22,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / IJEN VOLCANIC COMPLEX,reported_whole_rock_concentration,43,43,1,43,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / KAWAH I(D)JEN,reported_whole_rock_concentration,48,48,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / KELUD(KELUT),reported_whole_rock_concentration,36,30,1,30,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / KENDIL - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,11,11,1,11,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / LAMONGAN,reported_whole_rock_concentration,91,91,1,91,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / LASEM,reported_whole_rock_concentration,11,11,1,11,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / LOYANG,reported_whole_rock_concentration,9,9,1,9,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / MERAPI,reported_whole_rock_concentration,361,352,1,352,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / MERBABU,reported_whole_rock_concentration,14,14,1,14,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / MURIAH,reported_whole_rock_concentration,106,101,1,101,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / NAGASARI - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PAGERKANDANG - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,4,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PAKUWAJA - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PANGONAN-MERDADA - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PAPANDAYAN,reported_whole_rock_concentration,10,10,1,10,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PATIAYAM,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PRAHU - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,9,9,1,9,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / PRAMBANAN - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / RINGGIT-BESAR,reported_whole_rock_concentration,55,55,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SALAK,reported_whole_rock_concentration,20,20,1,20,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SEMERU,reported_whole_rock_concentration,13,13,1,13,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SEROJA - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SIDEDE - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SIKUNIR - DIENG VOLCANIC COMPLEX,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SLAMET,reported_whole_rock_concentration,30,30,1,30,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / SUNDORO,reported_whole_rock_concentration,158,67,1,67,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / TAMPOMAS,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / TANGKUBAN PARAHU,reported_whole_rock_concentration,24,24,1,24,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / TELOMOYO,reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / TJIKURAI,reported_whole_rock_concentration,3,3,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / UNGARAN,reported_whole_rock_concentration,8,8,1,8,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / JAVA / WATU BURIK,reported_whole_rock_concentration,1,1,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - ANAK KRAKATAU / KRAKATAU,reported_whole_rock_concentration,25,25,1,25,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - PANJANG / KRAKATAU,reported_whole_rock_concentration,5,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - RAKATA / KRAKATAU,reported_whole_rock_concentration,8,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / KRAKATAU ISLANDS - SERTUNG / KRAKATAU,reported_whole_rock_concentration,32,30,1,30,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / LOMBLEN / KEDANG,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / LOMBLEN / LEWOTOLO (SELAT BOLENG),reported_whole_rock_concentration,5,5,1,5,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / LOMBOK,reported_whole_rock_concentration,53,53,1,53,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / LOMBOK / RINDJANI/RINJANI,reported_whole_rock_concentration,23,23,1,23,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / LOMBOK / RINJANI,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / PALUWEH / ROKATENDA (PALUWEH),reported_whole_rock_concentration,4,4,1,4,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SANGEANG / API,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SIRUNG / PANTAR,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMATRA,reported_whole_rock_concentration,51,51,1,43,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMATRA / GEUREUDONG,reported_whole_rock_concentration,14,14,1,14,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMATRA / SEULAWAG AGAM,reported_whole_rock_concentration,7,7,1,7,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMATRA / SINABUN(G),reported_whole_rock_concentration,49,49,1,49,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMATRA / SORIKMARAPI,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMATRA / TOBA CALDERA,reported_whole_rock_concentration,81,74,1,8,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA,reported_whole_rock_concentration,5,5,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA / JAWILA VOLCANICS,reported_whole_rock_concentration,10,10,1,10,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA / LASIPU FORMATION,reported_whole_rock_concentration,6,6,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA / MOUNT JAWILA,reported_whole_rock_concentration,2,2,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA / MOUNT LAMBOYA,reported_whole_rock_concentration,3,3,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA / MOUNT MASU,reported_whole_rock_concentration,7,7,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBA / MOUNT TANADARO,reported_whole_rock_concentration,22,22,1,15,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBAWA,reported_whole_rock_concentration,10,10,1,10,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBAWA / SANGEANG API,reported_whole_rock_concentration,18,18,1,18,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBAWA / SANGENGES,reported_whole_rock_concentration,6,6,1,0,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBAWA / SOROMUNDI,reported_whole_rock_concentration,6,6,1,6,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA ARC / SUMBAWA / TAMBORA,reported_whole_rock_concentration,35,35,1,35,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA BURMESE FOREARC / ANDAMAN AND NICOBAR ISLANDS,reported_whole_rock_concentration,15,15,1,15,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA BURMESE FOREARC / ANDAMAN AND NICOBAR ISLANDS / SOUTH ANDAMAN OPHIOLITE SUITE,reported_whole_rock_concentration,7,7,1,7,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,SUNDA ARC / SUNDA FORE-ARC,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TALKEETNA ARC / CHUGACH MOUNTAINS,reported_whole_rock_concentration,48,48,1,48,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TALKEETNA ARC / CHUGACH MOUNTAINS / ALASKA,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TALKEETNA ARC / CHUGACH MOUNTAINS / WESTERN CHUGACH TONALITE-TRONDHJEMITE SUITE,reported_whole_rock_concentration,32,32,1,32,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TALKEETNA ARC / TALKEETNA MOUNTAINS / ALASKA,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / ASTROLABE ISLANDS,reported_whole_rock_concentration,14,14,1,14,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / CICIA,reported_whole_rock_concentration,7,7,1,7,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / KA(N)DAVU ISLAND GROUP,reported_whole_rock_concentration,27,27,1,25,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / KABARA / KABARA,reported_whole_rock_concentration,2,2,1,2,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / KATAFAGA,reported_whole_rock_concentration,3,3,1,3,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
d1-v4-coverage-cube-v1,georoc-convergent-margins,rock,Ni,rock_whole_rock,missing,TONGA ARC / FIJI ISLANDS / KATAFAGA / KATAFAGA,reported_whole_rock_concentration,1,1,1,1,0,0,0,canonical EPSG:4326 1-degree floor cell; observation coverage only
