sample_key,sample_id,source_ids,medium,sample_type,latitude,longitude,coordinate_status,latitude_band,lithology,matched_geologic_unit,geologic_unit_id,sediment_environment,water_body_type,grain_fraction,sample_depth_min_m,sample_depth_max_m,sampled_at_min,sampled_at_max,n_elements,elements,n_records
australia-ngsa::2007190299002 Fine,2007190299002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-28.5677,144.2594,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,28/10/2008,28/10/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190301001 Fine,2007190301001 Fine,australia-ngsa,sediment,sediment_outlet_top,-14.6808,134.5749,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,16/08/2009,16/08/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190301002 Fine,2007190301002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-14.6808,134.5749,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,16/08/2009,16/08/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190302001 Fine,2007190302001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.8883,119.8638,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,19/02/2008,19/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190302002 Fine,2007190302002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.8883,119.8638,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,19/02/2008,19/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190303001 Fine,2007190303001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.6526,151.0544,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,24/10/2007,24/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190303002 Fine,2007190303002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.6526,151.0544,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,24/10/2007,24/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190304001 Fine,2007190304001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.3553,115.9009,canonical_wgs84,subtropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,16/11/2007,16/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190304002 Fine,2007190304002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.3553,115.9009,canonical_wgs84,subtropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,16/11/2007,16/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190305001 Fine,2007190305001 Fine,australia-ngsa,sediment,sediment_outlet_top,-21.2912,116.1483,canonical_wgs84,tropical,,GLiM:2:vb,,outlet_catchment,,<75 µm,,,3/04/2008,3/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190305002 Fine,2007190305002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-21.2912,116.1483,canonical_wgs84,tropical,,GLiM:2:vb,,outlet_catchment,,<75 µm,,,3/04/2008,3/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190307001 Fine,2007190307001 Fine,australia-ngsa,sediment,sediment_outlet_top,-16.4337,143.8043,canonical_wgs84,tropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,5/10/2007,5/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190307002 Fine,2007190307002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-16.4337,143.8043,canonical_wgs84,tropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,5/10/2007,5/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190308001 Fine,2007190308001 Fine,australia-ngsa,sediment,sediment_outlet_top,-19.4783,135.2878,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,7/10/2007,7/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190308002 Fine,2007190308002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-19.4783,135.2878,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,7/10/2007,7/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190309001 Fine,2007190309001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.3762,117.0388,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,7/05/2008,7/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190309002 Fine,2007190309002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.3762,117.0388,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,7/05/2008,7/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190310001 Fine,2007190310001 Fine,australia-ngsa,sediment,sediment_outlet_top,-20.204,121.3139,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,10/06/2008,10/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190310002 Fine,2007190310002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-20.204,121.3139,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,10/06/2008,10/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190312001 Fine,2007190312001 Fine,australia-ngsa,sediment,sediment_outlet_top,-25.6009,142.7897,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,27/05/2008,27/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190312002 Fine,2007190312002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-25.6009,142.7897,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,27/05/2008,27/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190313001 Fine,2007190313001 Fine,australia-ngsa,sediment,sediment_outlet_top,-13.8248,130.7263,canonical_wgs84,tropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,13/07/2008,13/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190313002 Fine,2007190313002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-13.8248,130.7263,canonical_wgs84,tropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,13/07/2008,13/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190315001 Fine,2007190315001 Fine,australia-ngsa,sediment,sediment_outlet_top,-20.3261,119.3061,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/06/2008,9/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190315002 Fine,2007190315002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-20.3261,119.3061,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/06/2008,9/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190316001 Fine,2007190316001 Fine,australia-ngsa,sediment,sediment_outlet_top,-28.8365,114.8258,canonical_wgs84,subtropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,14/11/2007,14/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190316002 Fine,2007190316002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-28.8365,114.8258,canonical_wgs84,subtropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,14/11/2007,14/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190317001 Fine,2007190317001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.3729,124.0278,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,14/06/2008,14/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190317002 Fine,2007190317002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.3729,124.0278,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,14/06/2008,14/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190318001 Fine,2007190318001 Fine,australia-ngsa,sediment,sediment_outlet_top,-15.1562,144.343,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,6/08/2008,6/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190318002 Fine,2007190318002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-15.1562,144.343,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,6/08/2008,6/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190319001 Fine,2007190319001 Fine,australia-ngsa,sediment,sediment_outlet_top,-42.4472,145.5385,canonical_wgs84,temperate,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,5/02/2008,5/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190319002 Fine,2007190319002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-42.4472,145.5385,canonical_wgs84,temperate,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,5/02/2008,5/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190321001 Fine,2007190321001 Fine,australia-ngsa,sediment,sediment_outlet_top,-18.0045,137.4515,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,20/05/2008,20/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190321002 Fine,2007190321002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-18.0045,137.4515,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,20/05/2008,20/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190322001 Fine,2007190322001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.4075,143.7996,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,10/10/2007,10/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190322002 Fine,2007190322002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.4075,143.7996,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,10/10/2007,10/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190323001 Fine,2007190323001 Fine,australia-ngsa,sediment,sediment_outlet_top,-12.8,132.7344,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,19/09/2007,19/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190323002 Fine,2007190323002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-12.8,132.7344,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,19/09/2007,19/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190324001 Fine,2007190324001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.7374,124.4479,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/01/2008,24/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190324002 Fine,2007190324002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.7374,124.4479,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/01/2008,24/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190325001 Fine,2007190325001 Fine,australia-ngsa,sediment,sediment_outlet_top,-38.3541,142.4958,canonical_wgs84,temperate,,GLiM:2:vb,,outlet_catchment,,<75 µm,,,4/03/2008,4/03/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190325002 Fine,2007190325002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-38.3541,142.4958,canonical_wgs84,temperate,,GLiM:2:vb,,outlet_catchment,,<75 µm,,,4/03/2008,4/03/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190326001 Fine,2007190326001 Fine,australia-ngsa,sediment,sediment_outlet_top,-29.4488,137.7461,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/05/2009,24/05/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190326002 Fine,2007190326002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-29.4488,137.7461,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/05/2009,24/05/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190327001 Fine,2007190327001 Fine,australia-ngsa,sediment,sediment_outlet_top,-26.1269,118.2939,canonical_wgs84,subtropical,,GLiM:9:pa,,outlet_catchment,,<75 µm,,,25/02/2008,25/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190327002 Fine,2007190327002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-26.1269,118.2939,canonical_wgs84,subtropical,,GLiM:9:pa,,outlet_catchment,,<75 µm,,,25/02/2008,25/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190329001 Fine,2007190329001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.0966,135.5075,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,10/08/2008,10/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190329002 Fine,2007190329002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.0966,135.5075,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,10/08/2008,10/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190331001 Fine,2007190331001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.2245,139.6533,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,30/09/2008,30/09/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190331002 Fine,2007190331002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.2245,139.6533,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,30/09/2008,30/09/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190332001 Fine,2007190332001 Fine,australia-ngsa,sediment,sediment_outlet_top,-20.6666,117.9535,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/06/2008,8/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190332002 Fine,2007190332002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-20.6666,117.9535,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/06/2008,8/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190333001 Fine,2007190333001 Fine,australia-ngsa,sediment,sediment_outlet_top,-13.1527,130.5414,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,21/09/2007,21/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190333002 Fine,2007190333002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-13.1527,130.5414,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,21/09/2007,21/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190334001 Fine,2007190334001 Fine,australia-ngsa,sediment,sediment_outlet_top,-30.3131,145.619,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,29/04/2008,29/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190334002 Fine,2007190334002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-30.3131,145.619,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,29/04/2008,29/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190336001 Fine,2007190336001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.1731,120.0197,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,4/06/2008,4/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190336002 Fine,2007190336002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.1731,120.0197,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,4/06/2008,4/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190337001 Fine,2007190337001 Fine,australia-ngsa,sediment,sediment_outlet_top,-18.6619,134.8477,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,22/05/2008,22/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190337002 Fine,2007190337002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-18.6619,134.8477,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,22/05/2008,22/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190338001 Fine,2007190338001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.0475,140.6795,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/10/2008,24/10/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190338002 Fine,2007190338002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.0475,140.6795,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/10/2008,24/10/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190339001 Fine,2007190339001 Fine,australia-ngsa,sediment,sediment_outlet_top,-22.444,119.664,canonical_wgs84,tropical,,GLiM:2:vb,,outlet_catchment,,<75 µm,,,5/06/2008,5/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190339002 Fine,2007190339002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-22.444,119.664,canonical_wgs84,tropical,,GLiM:2:vb,,outlet_catchment,,<75 µm,,,5/06/2008,5/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190343001 Fine,2007190343001 Fine,australia-ngsa,sediment,sediment_outlet_top,-12.5553,143.1587,canonical_wgs84,tropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,14/08/2008,14/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190343002 Fine,2007190343002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-12.5553,143.1587,canonical_wgs84,tropical,,GLiM:8:mt,,outlet_catchment,,<75 µm,,,14/08/2008,14/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190344001 Fine,2007190344001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.0337,141.7384,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,1/04/2008,1/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190344002 Fine,2007190344002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.0337,141.7384,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,1/04/2008,1/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190345001 Fine,2007190345001 Fine,australia-ngsa,sediment,sediment_outlet_top,-11.2978,132.3044,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,10/08/2009,10/08/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190345002 Fine,2007190345002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-11.2978,132.3044,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,10/08/2009,10/08/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190346001 Fine,2007190346001 Fine,australia-ngsa,sediment,sediment_outlet_top,-30.0768,147.5615,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,15/04/2008,15/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190346002 Fine,2007190346002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-30.0768,147.5615,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,15/04/2008,15/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190347001 Fine,2007190347001 Fine,australia-ngsa,sediment,sediment_outlet_top,-21.0631,137.9789,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,19/05/2008,19/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190347002 Fine,2007190347002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-21.0631,137.9789,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,19/05/2008,19/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190348001 Fine,2007190348001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.5933,143.186,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,5/10/2007,5/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190348002 Fine,2007190348002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.5933,143.186,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,5/10/2007,5/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190350001 Fine,2007190350001 Fine,australia-ngsa,sediment,sediment_outlet_top,-37.081,140.7937,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,13/05/2008,13/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190350002 Fine,2007190350002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-37.081,140.7937,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,13/05/2008,13/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190354001 Fine,2007190354001 Fine,australia-ngsa,sediment,sediment_outlet_top,-19.4493,121.5819,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/06/2008,11/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190354002 Fine,2007190354002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-19.4493,121.5819,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/06/2008,11/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190358001 Fine,2007190358001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.8599,150.349,canonical_wgs84,subtropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,27/06/2008,27/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190358002 Fine,2007190358002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.8599,150.349,canonical_wgs84,subtropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,27/06/2008,27/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190359001 Fine,2007190359001 Fine,australia-ngsa,sediment,sediment_outlet_top,-12.9099,131.6679,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,18/09/2007,18/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190359002 Fine,2007190359002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-12.9099,131.6679,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,18/09/2007,18/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190363001 Fine,2007190363001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.496,129.0363,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,3/04/2009,3/04/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190363002 Fine,2007190363002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.496,129.0363,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,3/04/2009,3/04/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190364001 Fine,2007190364001 Fine,australia-ngsa,sediment,sediment_outlet_top,-34.1701,142.9943,canonical_wgs84,subtropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,19/02/2008,19/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190364002 Fine,2007190364002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-34.1701,142.9943,canonical_wgs84,subtropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,19/02/2008,19/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190366001 Fine,2007190366001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.0619,152.801,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,15/05/2008,15/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190366002 Fine,2007190366002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.0619,152.801,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,15/05/2008,15/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190367001 Fine,2007190367001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.947,140.181,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,20/09/2007,20/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190367002 Fine,2007190367002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.947,140.181,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,20/09/2007,20/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190368001 Fine,2007190368001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.0199,149.2815,canonical_wgs84,subtropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,3/09/2007,3/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190368002 Fine,2007190368002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.0199,149.2815,canonical_wgs84,subtropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,3/09/2007,3/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190369001 Fine,2007190369001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.9824,137.9685,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,20/05/2008,20/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190369002 Fine,2007190369002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.9824,137.9685,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,20/05/2008,20/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190370001 Fine,2007190370001 Fine,australia-ngsa,sediment,sediment_outlet_top,-20.7054,118.2928,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,5/04/2008,5/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190370002 Fine,2007190370002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-20.7054,118.2928,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,5/04/2008,5/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190372001 Fine,2007190372001 Fine,australia-ngsa,sediment,sediment_outlet_top,-34.2069,144.625,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,23/01/2008,23/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190372002 Fine,2007190372002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-34.2069,144.625,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,23/01/2008,23/01/2008,4,As;Cu;Pb;Zn,4
